file,class,method,constructor,line,cbo,wmc,rfc,loc,returns,variables,parameters,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getFieldName/0,false,135,0,2,2,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getOccurrenceValueByPest/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest],false,217,2,4,5,13,4,1,1,0,1,0,0,0,3,1,0,1,0,0,0,9,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getOccurrenceByPredator/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator],false,205,2,2,7,6,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,9,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getCityName/0,false,143,0,2,2,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"create/6[java.lang.Long,java.util.Date,int,int,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.GrowthPhase,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey]",false,68,4,1,5,9,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,15,9,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getOccurrenceValueByPredator/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator],false,236,2,4,5,13,4,1,1,0,1,0,0,0,3,1,0,1,0,0,0,11,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getCultivarName/0,false,159,0,2,2,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getSupervisorNames/0,false,151,0,2,4,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getCity/0,false,297,1,4,5,12,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getDAEAndPredatorOccurrenceByPredator/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator],false,254,3,3,11,10,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,14,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getFieldId/0,false,284,0,3,5,9,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getHarvestName/0,false,107,0,2,2,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getFarmerName/0,false,127,0,2,2,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getDAE/0,false,167,0,5,5,19,5,2,0,0,3,0,2,0,6,2,2,1,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"addPestOccurrence/2[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,double]",false,80,1,2,7,6,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSampleNaturalPredatorOccurrence.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSampleNaturalPredatorOccurrence,getPestNaturalPredatorUsualName/0,false,30,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSamplePestDiseaseOccurrence.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSamplePestDiseaseOccurrence,getPestDiseaseUsualName/0,false,30,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSamplePestOccurrence.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSamplePestOccurrence,getPestUsualName/0,false,30,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSamplePestOccurrence.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSamplePestOccurrence,getPestScientificName/0,false,37,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSamplePestOccurrence.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSamplePestOccurrence,getPestSizeName/0,false,44,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\Pest.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,"create/4[java.lang.Long,java.lang.String,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestSize]",false,50,3,1,4,8,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,10,9,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\Pest.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,setScientificName/1[java.lang.String],false,45,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\Pest.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,getPestSizeName/0,false,60,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\Pest.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,setUsualName/1[java.lang.String],false,41,0,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\Pest.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,getDescription/0,false,67,1,3,5,5,3,0,0,0,2,0,0,3,1,0,0,1,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\PestDisease.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestDisease,"create/2[java.lang.Long,java.lang.String]",false,32,2,1,2,6,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,8,9,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\PestNaturalPredator.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator,setUsualName/1[java.lang.String],false,33,0,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\PestNaturalPredator.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator,getDescription/0,false,46,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\PestNaturalPredator.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator,"create/2[java.lang.Long,java.lang.String]",false,38,2,1,2,6,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,9,9,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\PestSize.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestSize,PestSize/1[java.lang.String],true,14,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\PestSize.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestSize,getName/0,false,18,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\PestSize.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestSize,setName/1[java.lang.String],false,22,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\Product.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Product,getUnitDescription/0,false,71,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\Product.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Product,getUseClassDescription/0,false,78,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\Product.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Product,setName/1[java.lang.String],false,51,0,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\Product.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Product,getToxiClassDescription/0,false,85,0,2,2,4,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\Product.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Product,"create/9[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.UseClass,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.ProductUnit,java.lang.String,java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.ToxiClass,java.lang.String]",false,56,5,1,9,13,1,1,9,0,0,0,0,0,0,1,0,0,0,0,0,17,9,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\ProductUnit.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.ProductUnit,ProductUnit/1[java.lang.String],true,13,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\ProductUnit.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.ProductUnit,getDescription/0,false,17,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\ProductUnit.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.ProductUnit,setDescription/1[java.lang.String],false,21,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\PulverisationOperation.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.PulverisationOperation,PulverisationOperation/0,true,73,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\PulverisationOperation.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.PulverisationOperation,"addOperationOccurrence/4[br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Product,double,double,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Target]",false,79,3,2,9,10,1,2,4,0,1,0,0,0,0,2,0,1,0,0,0,17,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\PulverisationOperation.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.PulverisationOperation,getApplicationCostQty/0,false,114,0,3,3,8,2,0,0,0,2,0,0,0,1,0,0,2,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\PulverisationOperation.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.PulverisationOperation,getApplicationCostCurrency/0,false,104,0,3,3,8,2,0,0,0,2,0,0,0,1,0,0,2,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\PulverisationOperation.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.PulverisationOperation,getTotalOperationCostCurrency/0,false,124,1,3,7,9,2,2,0,0,2,0,0,0,2,1,1,2,0,0,1,11,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\PulverisationOperation.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.PulverisationOperation,"create/5[java.lang.Long,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey,java.util.Date,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.GrowthPhase,double]",false,61,4,1,5,9,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,14,9,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\PulverisationOperation.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.PulverisationOperation,getSoyaPrice/0,false,94,0,3,3,8,2,0,0,0,2,0,0,0,1,0,0,2,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\PulverisationOperationOccurrence.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.PulverisationOperationOccurrence,getProductCostCurrency/0,false,50,0,3,2,4,2,0,0,0,2,0,0,0,3,0,1,2,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\PulverisationOperationOccurrence.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.PulverisationOperationOccurrence,getTargetDescription/0,false,69,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\PulverisationOperationOccurrence.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.PulverisationOperationOccurrence,getProductFormattedName/0,false,76,0,2,6,4,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\PulverisationOperationOccurrence.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.PulverisationOperationOccurrence,getTargetCategoryDescription/0,false,62,0,2,3,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\PulverisationOperationOccurrence.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.PulverisationOperationOccurrence,"create/4[br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Product,double,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Target,double]",false,39,4,1,4,8,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,11,10,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\PulverisationOperationOccurrence.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.PulverisationOperationOccurrence,getProductCostQty/0,false,58,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\Target.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Target,description/1[java.lang.String],false,39,0,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\Target.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Target,"create/3[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.UseClass]",false,44,3,1,3,7,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,8,9,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\ToxiClass.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.ToxiClass,ToxiClass/1[java.lang.String],true,15,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\ToxiClass.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.ToxiClass,setDescription/1[java.lang.String],false,23,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\ToxiClass.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.ToxiClass,getDescription/0,false,19,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\UseClass.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.UseClass,UseClass/1[java.lang.String],true,27,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\UseClass.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.UseClass,getDescription/0,false,31,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\pulverisation\UseClass.java,br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.UseClass,setDescription/1[java.lang.String],false,35,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\security\MIPUser.java,br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUser,getCityName/0,false,76,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\security\MIPUser.java,br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUser,getRegionName/0,false,68,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\security\MIPUser.java,br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUser,getRegionId/0,false,84,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\security\MIPUser.java,br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUser,getCityId/0,false,92,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\security\MIPUserPrincipal.java,br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUserPrincipal,isCredentialsNonExpired/0,false,45,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\security\MIPUserPrincipal.java,br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUserPrincipal,getAuthorities/0,false,20,1,1,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\security\MIPUserPrincipal.java,br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUserPrincipal,isEnabled/0,false,50,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\security\MIPUserPrincipal.java,br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUserPrincipal,getUsername/0,false,30,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\security\MIPUserPrincipal.java,br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUserPrincipal,isAccountNonExpired/0,false,35,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\security\MIPUserPrincipal.java,br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUserPrincipal,getPassword/0,false,25,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\security\MIPUserPrincipal.java,br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUserPrincipal,isAccountNonLocked/0,false,40,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\survey\Cultivar.java,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Cultivar,"create/2[java.lang.Long,java.lang.String]",false,35,2,1,2,6,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,7,9,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\survey\CultivarData.java,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.CultivarData,setCultivarName/1[java.lang.String],false,28,0,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\survey\Harvest.java,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Harvest,setName/1[java.lang.String],false,43,0,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\survey\Harvest.java,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Harvest,"create/4[java.lang.Long,java.lang.String,java.util.Date,java.util.Date]",false,48,2,1,4,8,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,9,9,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\survey\PulverisationData.java,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.PulverisationData,getApplicationCostQty/0,false,37,1,3,2,4,2,0,0,0,2,0,1,0,3,0,1,2,0,0,0,8,1,0
