file,class,type,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\survey\Survey.java,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey,class,27,74,2,76,630,36,1,36,0,0,0,0,0,0,10,0,0,10,0,0,0,0,7,237,74,0,36,0,0,2,7,1,0,11,1,0,0,0,102,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\exception\AnyPersistenceException.java,br.edu.utfpr.cp.emater.midmipsystem.exception.AnyPersistenceException,class,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\exception\EntityAlreadyExistsException.java,br.edu.utfpr.cp.emater.midmipsystem.exception.EntityAlreadyExistsException,class,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\exception\EntityInUseException.java,br.edu.utfpr.cp.emater.midmipsystem.exception.EntityInUseException,class,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\exception\EntityNotFoundException.java,br.edu.utfpr.cp.emater.midmipsystem.exception.EntityNotFoundException,class,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\exception\ProductUseClassDifferFromTargetException.java,br.edu.utfpr.cp.emater.midmipsystem.exception.ProductUseClassDifferFromTargetException,class,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\exception\SupervisorNotAllowedInCity.java,br.edu.utfpr.cp.emater.midmipsystem.exception.SupervisorNotAllowedInCity,class,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\lambda\FieldLambda.java,br.edu.utfpr.cp.emater.midmipsystem.lambda.FieldLambda$Anonymous1,anonymous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\lambda\FieldLambda.java,br.edu.utfpr.cp.emater.midmipsystem.lambda.FieldLambda,class,13,18,1,20,0,5,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,69,2,0,1,3,11,15,10,6,5,7,2,1,0,0,55,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\lambda\SurveyLambda.java,br.edu.utfpr.cp.emater.midmipsystem.lambda.SurveyLambda,class,15,32,1,89,10,9,0,9,0,0,0,0,0,0,2,0,0,2,0,0,1,0,4,136,7,0,8,4,10,14,10,11,5,15,2,0,0,2,70,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\MipApplication.java,br.edu.utfpr.cp.emater.midmipsystem.MipApplication,class,10,3,1,2,3,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,3,0,1,0,1,0,0,0,0,15,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\base\CityRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.base.CityRepository,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\base\FarmerRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.base.FarmerRepository,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\base\MacroRegionRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.base.MacroRegionRepository,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\base\RegionRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.base.RegionRepository,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\base\SupervisorRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.base.SupervisorRepository,interface,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\mid\BladeReadingResponsibleEntityRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.mid.BladeReadingResponsibleEntityRepository,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\mid\BladeReadingResponsiblePersonRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.mid.BladeReadingResponsiblePersonRepository,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\mid\MIDRustSampleRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.mid.MIDRustSampleRepository,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\mip\MIPSampleRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.mip.MIPSampleRepository,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\mip\PestDiseaseRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.mip.PestDiseaseRepository,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\mip\PestNaturalPredatorRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.mip.PestNaturalPredatorRepository,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\mip\PestRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.mip.PestRepository,interface,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\pulverisation\ProductRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.pulverisation.ProductRepository,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\pulverisation\PulverisationOperationRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.pulverisation.PulverisationOperationRepository,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\pulverisation\TargetRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.pulverisation.TargetRepository,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\security\AuthorityRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.security.AuthorityRepository,interface,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\security\MIPUserRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.security.MIPUserRepository,interface,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\survey\CultivarRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.survey.CultivarRepository,interface,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\repository\survey\HarvestRepository.java,br.edu.utfpr.cp.emater.midmipsystem.repository.survey.HarvestRepository,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSampleAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSampleAnalysis,class,10,17,1,14,0,16,0,16,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,52,15,0,0,1,0,0,0,0,0,1,1,0,0,0,41,1025,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,class,9,8,2,42,28,8,0,3,0,1,4,1,0,0,0,0,0,0,0,0,0,0,3,67,5,0,0,0,0,4,2,18,0,24,2,0,0,6,43,1025,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\DAEAndOccurrenceDTO.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.DAEAndOccurrenceDTO,class,3,1,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,10,1,0,0,0,0,0,0,3,0,3,0,0,0,0,12,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleBedBugPestAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleBedBugPestAnalysisService,class,4,2,3,4,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,10,0,0,0,0,0,0,0,24,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleCaterpillarPestAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleCaterpillarPestAnalysisService,class,4,2,3,4,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,8,0,0,0,0,0,0,0,21,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,class,9,7,2,33,21,7,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,53,5,0,0,0,0,4,2,15,0,17,1,0,0,2,39,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSamplePredatorAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSamplePredatorAnalysisService,class,10,8,2,46,28,8,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3,69,6,0,0,0,0,4,14,18,0,24,2,0,0,6,57,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\base\CityService.java,br.edu.utfpr.cp.emater.midmipsystem.service.base.CityService,class,4,2,1,4,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\base\FarmerService.java,br.edu.utfpr.cp.emater.midmipsystem.service.base.FarmerService,class,10,13,1,20,0,5,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,46,2,0,1,3,1,2,0,4,0,7,1,0,0,2,46,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\base\FieldService.java,br.edu.utfpr.cp.emater.midmipsystem.service.base.FieldService,class,8,9,1,9,9,6,0,6,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,35,8,1,0,2,0,0,2,1,0,4,1,0,0,0,26,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\base\LocalDateTimeConverter.java,br.edu.utfpr.cp.emater.midmipsystem.service.base.LocalDateTimeConverter,class,3,2,1,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,2,0,1,0,1,0,0,0,0,17,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\base\MacroRegionService.java,br.edu.utfpr.cp.emater.midmipsystem.service.base.MacroRegionService,class,7,11,1,13,0,5,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,43,2,0,0,3,0,0,0,2,0,5,1,0,0,2,34,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\base\RegionService.java,br.edu.utfpr.cp.emater.midmipsystem.service.base.RegionService,class,13,18,1,39,9,10,0,9,1,0,0,0,0,0,3,0,0,3,0,0,3,0,3,85,8,1,0,4,0,0,0,12,0,18,1,0,0,3,50,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\base\SupervisorService.java,br.edu.utfpr.cp.emater.midmipsystem.service.base.SupervisorService,class,11,16,1,27,0,8,0,8,0,0,0,0,0,0,2,0,0,2,0,0,2,0,1,64,7,0,1,4,0,0,0,4,0,8,1,0,0,2,44,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\ICRUDService.java,br.edu.utfpr.cp.emater.midmipsystem.service.ICRUDService,interface,1,5,1,0,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mid\BladeReadingResponsibleEntityService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mid.BladeReadingResponsibleEntityService,class,12,15,1,32,0,7,0,7,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,63,4,0,1,3,1,2,0,8,0,12,1,0,0,2,57,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mid\BladeReadingResponsiblePersonService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mid.BladeReadingResponsiblePersonService,class,12,15,1,32,0,7,0,7,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,63,4,0,1,3,1,2,0,8,0,12,1,0,0,2,57,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mid\MIDRustSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mid.MIDRustSampleService,class,13,12,1,26,1,6,0,6,0,0,0,0,0,0,3,0,0,3,0,0,3,0,2,47,4,0,1,2,1,2,0,4,0,9,1,0,0,2,61,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,class,29,53,1,73,197,26,0,26,0,0,0,0,0,0,11,0,0,11,0,0,11,0,28,155,37,0,15,8,1,2,0,5,0,36,1,0,0,20,82,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestDiseaseService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestDiseaseService,class,8,11,1,17,0,5,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,45,2,0,0,3,0,0,0,3,0,6,1,0,0,2,37,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestNaturalPredatorService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestNaturalPredatorService,class,8,11,1,17,0,5,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,45,2,0,0,3,0,0,0,3,0,6,1,0,0,2,37,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestService,class,8,12,1,22,0,6,0,6,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,50,3,0,0,3,0,0,0,3,0,6,1,0,0,2,40,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\ProductService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.ProductService,class,10,13,1,33,0,7,0,7,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,61,4,0,0,3,0,0,0,3,0,7,1,0,0,2,39,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\PulverisationOperationService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.PulverisationOperationService,class,16,16,1,36,21,10,0,10,0,0,0,0,0,0,4,0,0,4,0,0,4,0,4,59,8,0,1,2,1,2,0,3,0,11,1,0,0,4,59,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\TargetService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.TargetService,class,8,11,1,19,0,5,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,48,2,0,0,3,0,0,0,3,0,6,1,0,0,2,36,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\AuthorityService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.AuthorityService,class,4,3,1,4,0,3,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,12,3,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\Configuration.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.Configuration,class,12,5,2,21,10,5,0,3,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,22,3,0,0,0,0,5,0,1,0,2,0,0,0,0,30,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserDetailsService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserDetailsService,class,8,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,1,0,0,1,0,1,0,2,1,0,0,0,19,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserService,class,15,18,1,45,26,12,0,12,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,83,9,0,0,3,0,0,0,3,0,9,1,0,0,2,55,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\SessionMB.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.SessionMB,class,3,1,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\SystemAuditorAware.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.SystemAuditorAware,class,4,3,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,0,1,0,1,0,0,1,0,1,1,0,0,0,13,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\CultivarService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.CultivarService,class,10,13,1,25,0,6,0,6,0,0,0,0,0,0,2,0,0,2,0,0,2,0,1,49,3,0,0,3,0,1,0,4,0,10,2,0,0,4,45,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\HarvestService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.HarvestService,class,8,11,1,21,0,5,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,46,2,0,0,3,0,0,0,4,0,7,1,0,0,2,36,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\SurveyService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.SurveyService,class,5,3,1,3,1,3,0,3,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,13,3,0,0,0,0,0,0,0,0,2,0,0,0,0,19,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\analysis\DashboardController.java,br.edu.utfpr.cp.emater.midmipsystem.view.analysis.DashboardController,class,17,10,1,40,0,5,0,5,0,0,0,0,0,0,17,0,0,17,0,0,4,0,5,109,0,0,5,0,1,11,1,18,0,28,1,0,0,1,58,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FarmerController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FarmerController,class,8,15,4,16,0,5,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,77,15,0,0,4,0,40,0,3,0,4,1,0,0,0,61,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FieldController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FieldController,class,14,21,3,43,2,8,0,8,0,0,0,0,0,0,5,0,0,5,0,0,2,0,1,108,21,0,0,4,2,49,0,5,0,10,1,0,0,0,91,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\MacroRegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.MacroRegionController,class,7,14,3,16,0,5,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,73,14,0,0,4,0,37,0,3,0,4,1,0,0,0,55,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\RegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.RegionController,class,12,19,3,30,0,8,0,8,0,0,0,0,0,0,3,0,0,3,0,0,1,0,1,97,16,0,1,4,0,37,0,6,0,9,1,0,0,0,73,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\SupervisorController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.SupervisorController,class,11,15,4,25,0,6,0,6,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,79,15,0,0,4,0,37,0,3,0,5,1,0,0,0,58,1,0
D:\Projetos\mip-serverless-tcc\front-end\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\ICRUDController.java,br.edu.utfpr.cp.emater.midmipsystem.view.ICRUDController,interface,1,4,1,0,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
