file,class,method,constructor,line,cbo,wmc,rfc,loc,returns,variables,parameters,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Field.java,br.com.utfpr.mip.serverless.entites.base.Field,getStateName/0,false,129,1,2,3,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Field.java,br.com.utfpr.mip.serverless.entites.base.Field,addSupervisor/1[br.com.utfpr.mip.serverless.entites.base.Supervisor],false,90,2,2,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Field.java,br.com.utfpr.mip.serverless.entites.base.Field,getCityName/0,false,115,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Field.java,br.com.utfpr.mip.serverless.entites.base.Field,getSupervisorNames/0,false,150,1,2,5,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Field.java,br.com.utfpr.mip.serverless.entites.base.Field,createSupervisorContainer/0,false,109,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Field.java,br.com.utfpr.mip.serverless.entites.base.Field,getMacroRegion/0,false,157,2,2,7,5,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Field.java,br.com.utfpr.mip.serverless.entites.base.Field,removeSupervisor/1[br.com.utfpr.mip.serverless.entites.base.Supervisor],false,98,2,2,3,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\MacroRegion.java,br.com.utfpr.mip.serverless.entites.base.MacroRegion,"create/2[java.lang.Long,java.lang.String]",false,47,2,1,2,6,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,7,9,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\MIPUser.java,br.com.utfpr.mip.serverless.entites.base.MIPUser,getCityId/0,false,103,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\MIPUser.java,br.com.utfpr.mip.serverless.entites.base.MIPUser,getCityName/0,false,85,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\MIPUser.java,br.com.utfpr.mip.serverless.entites.base.MIPUser,getRegionName/0,false,76,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\MIPUser.java,br.com.utfpr.mip.serverless.entites.base.MIPUser,getRegionId/0,false,94,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Region.java,br.com.utfpr.mip.serverless.entites.base.Region,"create/4[java.lang.Long,java.lang.String,br.com.utfpr.mip.serverless.entites.base.MacroRegion,java.util.Set<br.com.utfpr.mip.serverless.entites.base.City>]",false,65,4,1,4,8,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,8,9,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Region.java,br.com.utfpr.mip.serverless.entites.base.Region,getMacroRegionId/0,false,108,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Region.java,br.com.utfpr.mip.serverless.entites.base.Region,createCityContainer/0,false,95,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Region.java,br.com.utfpr.mip.serverless.entites.base.Region,getCityNames/0,false,116,1,2,5,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Region.java,br.com.utfpr.mip.serverless.entites.base.Region,getMacroRegionName/0,false,100,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Region.java,br.com.utfpr.mip.serverless.entites.base.Region,addCity/1[br.com.utfpr.mip.serverless.entites.base.City],false,75,2,2,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Region.java,br.com.utfpr.mip.serverless.entites.base.Region,isThereACityContainer/0,false,91,0,2,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,2,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Region.java,br.com.utfpr.mip.serverless.entites.base.Region,removeCity/1[br.com.utfpr.mip.serverless.entites.base.City],false,83,2,2,3,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\State.java,br.com.utfpr.mip.serverless.entites.base.State,getName/0,false,16,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\State.java,br.com.utfpr.mip.serverless.entites.base.State,State/1[java.lang.String],true,12,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\State.java,br.com.utfpr.mip.serverless.entites.base.State,setName/1[java.lang.String],false,20,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Supervisor.java,br.com.utfpr.mip.serverless.entites.base.Supervisor,getMacroRegion/0,false,83,2,3,4,5,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Supervisor.java,br.com.utfpr.mip.serverless.entites.base.Supervisor,getCitiesInRegionNames/0,false,76,1,2,3,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Supervisor.java,br.com.utfpr.mip.serverless.entites.base.Supervisor,"create/4[java.lang.Long,java.lang.String,java.lang.String,br.com.utfpr.mip.serverless.entites.base.Region]",false,30,3,1,4,8,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,8,10,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Supervisor.java,br.com.utfpr.mip.serverless.entites.base.Supervisor,getMacroRegionName/0,false,55,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Supervisor.java,br.com.utfpr.mip.serverless.entites.base.Supervisor,getIdAsString/0,false,69,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Supervisor.java,br.com.utfpr.mip.serverless.entites.base.Supervisor,getRegionId/0,false,48,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Supervisor.java,br.com.utfpr.mip.serverless.entites.base.Supervisor,getRegionName/0,false,41,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\base\Supervisor.java,br.com.utfpr.mip.serverless.entites.base.Supervisor,getMacroRegionId/0,false,62,1,2,2,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\survey\Cultivar.java,br.com.utfpr.mip.serverless.entites.survey.Cultivar,"create/2[java.lang.Long,java.lang.String]",false,50,2,1,2,6,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,7,9,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\survey\Harvest.java,br.com.utfpr.mip.serverless.entites.survey.Harvest,"create/4[java.lang.Long,java.lang.String,java.util.Date,java.util.Date]",false,57,2,1,4,8,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,9,9,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\survey\PulverisationData.java,br.com.utfpr.mip.serverless.entites.survey.PulverisationData,"create/2[double,double]",false,23,2,1,2,6,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,10,9,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\entites\survey\Survey.java,br.com.utfpr.mip.serverless.entites.survey.Survey,"create/21[java.lang.Long,java.lang.String,boolean,java.util.Date,boolean,boolean,java.util.Date,java.util.Date,java.util.Date,java.lang.String,java.lang.String,double,double,boolean,double,double,double,double,double,br.com.utfpr.mip.serverless.entites.base.Field,br.com.utfpr.mip.serverless.entites.survey.Harvest]",false,102,4,1,30,14,1,1,21,0,0,0,0,0,0,1,0,0,0,0,0,39,9,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\LambdaFunctionHandler.java,br.com.utfpr.mip.serverless.LambdaFunctionHandler,"handleRequest/2[java.lang.Object,br.com.utfpr.mip.serverless.Context]",false,9,1,1,2,4,1,0,2,0,0,0,0,2,0,0,1,0,0,0,0,7,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\field\CreateFieldRequest.java,br.com.utfpr.mip.serverless.service.field.CreateFieldRequest,"checkEntityExists/2[br.com.utfpr.mip.serverless.service.field.Session,br.com.utfpr.mip.serverless.entites.base.Field]",false,88,3,2,5,6,1,1,2,0,1,0,1,3,0,1,0,0,0,0,0,13,2,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\field\CreateFieldRequest.java,br.com.utfpr.mip.serverless.service.field.CreateFieldRequest,"supervisorAllowedInCity/2[br.com.utfpr.mip.serverless.service.field.Session,br.com.utfpr.mip.serverless.entites.base.Field]",false,67,2,3,13,13,3,5,2,1,0,0,0,6,0,4,0,2,0,0,1,21,2,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\field\CreateFieldRequest.java,br.com.utfpr.mip.serverless.service.field.CreateFieldRequest,"handleRequest/2[br.com.utfpr.mip.serverless.service.field.APIGatewayProxyRequestEvent,br.com.utfpr.mip.serverless.service.field.Context]",false,25,9,4,19,28,1,5,2,0,1,1,0,1,2,5,0,3,0,0,0,33,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\field\CreateFieldRequest.java,br.com.utfpr.mip.serverless.service.field.CreateFieldRequest,"saveOrUpdateField/3[br.com.utfpr.mip.serverless.service.field.APIGatewayProxyResponseEvent,br.com.utfpr.mip.serverless.service.field.Session,br.com.utfpr.mip.serverless.entites.base.Field]",false,58,4,2,3,9,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,16,2,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\field\DeleteFieldRequest.java,br.com.utfpr.mip.serverless.service.field.DeleteFieldRequest,"checkSameUser/3[br.com.utfpr.mip.serverless.service.field.Session,java.lang.String,java.lang.String]",false,75,1,1,7,4,1,1,3,0,0,0,1,3,1,1,0,0,0,0,0,13,2,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\field\DeleteFieldRequest.java,br.com.utfpr.mip.serverless.service.field.DeleteFieldRequest,"handleRequest/2[br.com.utfpr.mip.serverless.service.field.APIGatewayProxyRequestEvent,br.com.utfpr.mip.serverless.service.field.Context]",false,31,7,6,17,33,2,7,2,0,2,1,0,3,5,7,0,2,0,0,0,32,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\field\GetFieldByIdRequest.java,br.com.utfpr.mip.serverless.service.field.GetFieldByIdRequest,"handleRequest/2[br.com.utfpr.mip.serverless.service.field.APIGatewayProxyRequestEvent,br.com.utfpr.mip.serverless.service.field.Context]",false,20,7,3,18,24,1,5,2,0,0,1,0,2,3,6,0,1,0,0,0,26,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\field\GetFieldRequest.java,br.com.utfpr.mip.serverless.service.field.GetFieldRequest,"handleRequest/2[br.com.utfpr.mip.serverless.service.field.APIGatewayProxyRequestEvent,br.com.utfpr.mip.serverless.service.field.Context]",false,22,7,2,15,17,1,4,2,0,0,1,0,2,1,5,0,1,0,0,0,24,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\survey\CreateSurveyRequest.java,br.com.utfpr.mip.serverless.service.survey.CreateSurveyRequest,"checkEntityExists/2[br.com.utfpr.mip.serverless.service.survey.Session,br.com.utfpr.mip.serverless.entites.survey.Survey]",false,61,3,2,6,6,1,1,2,0,1,0,1,3,0,1,0,0,0,0,0,13,10,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\survey\CreateSurveyRequest.java,br.com.utfpr.mip.serverless.service.survey.CreateSurveyRequest,"handleRequest/2[br.com.utfpr.mip.serverless.service.survey.APIGatewayProxyRequestEvent,br.com.utfpr.mip.serverless.service.survey.Context]",false,25,9,3,19,24,1,5,2,0,0,1,0,1,2,5,0,2,0,0,0,33,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\survey\CreateSurveyRequest.java,br.com.utfpr.mip.serverless.service.survey.CreateSurveyRequest,main/1[java.lang.String[]],false,69,6,3,14,26,0,6,1,0,0,1,0,44,1,6,1,2,0,0,0,23,9,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\survey\CreateSurveyRequest.java,br.com.utfpr.mip.serverless.service.survey.CreateSurveyRequest,"saveOrUpdateField/3[br.com.utfpr.mip.serverless.service.survey.APIGatewayProxyResponseEvent,br.com.utfpr.mip.serverless.service.survey.Session,br.com.utfpr.mip.serverless.entites.survey.Survey]",false,55,3,1,2,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,12,2,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\survey\DeleteSurveyRequest.java,br.com.utfpr.mip.serverless.service.survey.DeleteSurveyRequest,"checkSameUser/3[br.com.utfpr.mip.serverless.service.survey.Session,java.lang.String,java.lang.String]",false,64,1,1,7,4,1,1,3,0,0,0,1,3,1,1,0,0,0,0,0,13,2,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\survey\DeleteSurveyRequest.java,br.com.utfpr.mip.serverless.service.survey.DeleteSurveyRequest,"handleRequest/2[br.com.utfpr.mip.serverless.service.survey.APIGatewayProxyRequestEvent,br.com.utfpr.mip.serverless.service.survey.Context]",false,20,7,6,17,33,2,7,2,0,2,1,0,3,5,7,0,2,0,0,0,32,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\survey\GetSurveyByIdRequest.java,br.com.utfpr.mip.serverless.service.survey.GetSurveyByIdRequest,"handleRequest/2[br.com.utfpr.mip.serverless.service.survey.APIGatewayProxyRequestEvent,br.com.utfpr.mip.serverless.service.survey.Context]",false,20,7,3,18,24,1,5,2,0,0,1,0,2,3,6,0,1,0,0,0,26,1,0
D:\Projetos\mip-serverless-tcc\MipFieldServerless\src\main\java\br\com\utfpr\mip\serverless\service\survey\GetSurveyRequest.java,br.com.utfpr.mip.serverless.service.survey.GetSurveyRequest,"handleRequest/2[br.com.utfpr.mip.serverless.service.survey.APIGatewayProxyRequestEvent,br.com.utfpr.mip.serverless.service.survey.Context]",false,21,7,3,17,22,1,4,2,0,0,1,0,2,2,5,0,1,0,0,0,24,1,0
