file,class,method,constructor,line,cbo,wmc,rfc,loc,returns,variables,parameters,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readByURId/1[java.lang.Long],false,202,1,3,9,3,1,3,1,0,2,0,0,0,0,0,0,0,0,0,3,13,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readAllMacroRegions/0,false,157,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readAllPests/0,false,112,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readByMIPUser/1[br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUser],false,210,3,5,13,5,2,5,1,0,3,0,0,0,0,1,0,1,0,0,4,13,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readPestById/1[java.lang.Long],false,128,2,3,3,9,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,12,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readByMacroRegionId/1[java.lang.Long],false,178,1,2,11,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,3,13,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readAllPestDiseases/0,false,116,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readAllFieldsByCityId/1[java.lang.Long],false,165,2,1,8,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readAllMacroRegionsWithSurvey/0,false,169,2,1,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readyByMacroRegionId/1[java.lang.Long],false,225,2,3,3,9,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,13,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readByCityId/1[java.lang.Long],false,194,1,2,11,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,3,12,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readFieldById/1[java.lang.Long],false,265,2,3,3,9,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,12,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,create/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample],false,61,4,3,9,13,0,2,1,0,0,1,0,0,0,1,0,1,0,0,1,19,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readAllMIPSampleBySurveyId/1[java.lang.Long],false,124,1,1,9,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readPredatorById/1[java.lang.Long],false,140,2,3,3,11,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,12,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readAllCitiesByRegionId/1[java.lang.Long],false,161,2,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readAllSurveysUniqueEntries/0,false,57,1,1,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readAll/0,false,53,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readById/1[java.lang.Long],false,81,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,delete/1[java.lang.Long],false,85,4,5,10,17,0,3,1,0,1,1,1,2,0,3,0,1,0,0,0,33,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readAllRegionsFor/1[java.lang.Long],false,153,2,1,7,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\MIPSampleService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService,readByRegionId/1[java.lang.Long],false,186,1,2,11,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,3,12,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestDiseaseService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestDiseaseService,readAll/0,false,23,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestDiseaseService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestDiseaseService,delete/1[java.lang.Long],false,66,2,3,3,12,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,19,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestDiseaseService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestDiseaseService,update/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestDisease],false,46,3,3,11,13,0,3,1,0,0,1,0,0,0,2,0,1,0,0,1,18,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestDiseaseService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestDiseaseService,readById/1[java.lang.Long],false,28,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestDiseaseService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestDiseaseService,create/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestDisease],false,32,3,3,5,11,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,12,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestNaturalPredatorService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestNaturalPredatorService,create/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator],false,32,3,3,5,11,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,13,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestNaturalPredatorService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestNaturalPredatorService,readAll/0,false,23,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestNaturalPredatorService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestNaturalPredatorService,delete/1[java.lang.Long],false,66,2,3,3,12,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,20,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestNaturalPredatorService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestNaturalPredatorService,update/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator],false,46,3,3,11,13,0,3,1,0,0,1,0,0,0,2,0,1,0,0,1,18,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestNaturalPredatorService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestNaturalPredatorService,readById/1[java.lang.Long],false,28,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestService,create/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest],false,33,3,3,5,11,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,11,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestService,readAll/0,false,24,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestService,delete/1[java.lang.Long],false,69,2,3,3,12,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,18,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestService,readById/1[java.lang.Long],false,29,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestService,update/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest],false,47,3,3,15,15,0,3,1,0,0,1,0,0,0,2,0,1,0,0,1,17,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\mip\PestService.java,br.edu.utfpr.cp.emater.midmipsystem.service.mip.PestService,readByScientificNameStartsWith/1[java.lang.String],false,84,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\ProductService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.ProductService,delete/1[java.lang.Long],false,75,2,3,3,12,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,18,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\ProductService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.ProductService,create/1[br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Product],false,33,3,3,5,11,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,14,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\ProductService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.ProductService,readAll/0,false,25,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\ProductService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.ProductService,readAllTargets/0,false,90,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\ProductService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.ProductService,readTargetById/1[java.lang.Long],false,94,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\ProductService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.ProductService,update/1[br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Product],false,47,3,3,25,22,0,3,1,0,0,1,0,0,0,2,0,1,0,0,1,17,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\ProductService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.ProductService,readById/1[java.lang.Long],false,29,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\PulverisationOperationService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.PulverisationOperationService,readProductById/1[java.lang.Long],false,97,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\PulverisationOperationService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.PulverisationOperationService,delete/1[java.lang.Long],false,58,4,5,10,17,0,3,1,0,1,1,1,2,0,3,0,1,0,0,0,33,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\PulverisationOperationService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.PulverisationOperationService,readTargetById/1[java.lang.Long],false,101,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\PulverisationOperationService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.PulverisationOperationService,create/1[br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.PulverisationOperation],false,38,3,3,6,12,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,14,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\PulverisationOperationService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.PulverisationOperationService,readAllSurveysUniqueEntries/0,false,34,1,1,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\PulverisationOperationService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.PulverisationOperationService,readById/1[java.lang.Long],false,54,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\PulverisationOperationService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.PulverisationOperationService,readAllProductByUseClass/1[br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.UseClass],false,93,3,1,7,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\PulverisationOperationService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.PulverisationOperationService,readSurveyById/1[java.lang.Long],false,81,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\PulverisationOperationService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.PulverisationOperationService,readAllPulverisationOperationBySurveyId/1[java.lang.Long],false,85,1,1,9,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\PulverisationOperationService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.PulverisationOperationService,readAllTargetsByUseClass/1[br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.UseClass],false,89,3,1,7,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\TargetService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.TargetService,update/1[br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Target],false,45,3,3,13,16,0,3,1,0,0,1,0,0,0,2,0,1,0,0,1,17,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\TargetService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.TargetService,create/1[br.edu.utfpr.cp.emater.midmipsystem.entity.pulverisation.Target],false,31,3,3,5,11,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,13,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\TargetService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.TargetService,readAll/0,false,23,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\TargetService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.TargetService,delete/1[java.lang.Long],false,67,2,3,3,12,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,18,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\pulverisation\TargetService.java,br.edu.utfpr.cp.emater.midmipsystem.service.pulverisation.TargetService,readById/1[java.lang.Long],false,27,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\AuthorityService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.AuthorityService,readById/1[java.lang.Long],false,24,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\AuthorityService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.AuthorityService,readByName/1[java.lang.String],false,16,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\AuthorityService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.AuthorityService,readAll/0,false,20,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\Configuration.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.Configuration,passwordEncoder/0,false,54,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\Configuration.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.Configuration,userDetailsService/0,false,23,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\Configuration.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.Configuration,authenticationProvider/0,false,28,3,1,4,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\Configuration.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.Configuration,configure/1[br.edu.utfpr.cp.emater.midmipsystem.service.security.AuthenticationManagerBuilder],false,37,2,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\Configuration.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.Configuration,configure/1[br.edu.utfpr.cp.emater.midmipsystem.service.security.HttpSecurity],false,42,1,1,15,4,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserDetailsService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserDetailsService,loadUserByUsername/1[java.lang.String],false,18,5,2,1,7,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,17,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserService,create/1[br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUser],false,44,4,3,8,12,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,18,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserService,delete/1[java.lang.Long],false,93,2,3,3,12,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,17,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserService,readById/1[java.lang.Long],false,40,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserService,readCityById/1[java.lang.Long],false,116,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserService,readRegionById/1[java.lang.Long],false,120,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserService,readAuthorityByName/1[java.lang.String],false,124,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserService,update/1[br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUser],false,60,6,3,34,26,0,3,1,0,0,1,0,0,0,2,0,1,0,0,1,24,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserService,readAllRegions/0,false,108,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserService,readAllCitiesInRegion/1[java.lang.Long],false,112,2,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserService,readAllUserTypes/0,false,128,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserService,readAll/0,false,36,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
