file,class,method,variable,usage
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\AuditingPersistenceEntity.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.AuditingPersistenceEntity,onPreRemove/0,currentUser,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\AuditingPersistenceEntity.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.AuditingPersistenceEntity,onPreRemove/0,message,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\City.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City,setName/1[java.lang.String],name,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\City.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City,"create/2[java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.State]",instance,3
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\City.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City,"create/2[java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.State]",name,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\City.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City,"create/2[java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.State]",state,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Farmer.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Farmer,"create/2[java.lang.Long,java.lang.String]",instance,3
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Farmer.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Farmer,"create/2[java.lang.Long,java.lang.String]",name,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Farmer.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Farmer,"create/2[java.lang.Long,java.lang.String]",id,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Field.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Field,removeSupervisor/1[br.edu.utfpr.cp.emater.midmipsystem.entity.base.Supervisor],aSupervisor,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Field.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Field,addSupervisor/1[br.edu.utfpr.cp.emater.midmipsystem.entity.base.Supervisor],aSupervisor,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Field.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Field,getMacroRegion/0,supervisorOptional,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Field.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Field,"create/6[java.lang.Long,java.lang.String,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Farmer,java.util.Set<br.edu.utfpr.cp.emater.midmipsystem.entity.base.Supervisor>]",instance,7
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Field.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Field,"create/6[java.lang.Long,java.lang.String,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Farmer,java.util.Set<br.edu.utfpr.cp.emater.midmipsystem.entity.base.Supervisor>]",city,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Field.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Field,"create/6[java.lang.Long,java.lang.String,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Farmer,java.util.Set<br.edu.utfpr.cp.emater.midmipsystem.entity.base.Supervisor>]",name,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Field.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Field,"create/6[java.lang.Long,java.lang.String,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Farmer,java.util.Set<br.edu.utfpr.cp.emater.midmipsystem.entity.base.Supervisor>]",farmer,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Field.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Field,"create/6[java.lang.Long,java.lang.String,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Farmer,java.util.Set<br.edu.utfpr.cp.emater.midmipsystem.entity.base.Supervisor>]",location,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Field.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Field,"create/6[java.lang.Long,java.lang.String,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Farmer,java.util.Set<br.edu.utfpr.cp.emater.midmipsystem.entity.base.Supervisor>]",id,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Field.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Field,"create/6[java.lang.Long,java.lang.String,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Farmer,java.util.Set<br.edu.utfpr.cp.emater.midmipsystem.entity.base.Supervisor>]",supervisors,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Field.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Field,setName/1[java.lang.String],name,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Field.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Field,getRegion/0,supervisorOptional,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\MacroRegion.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.MacroRegion,setName/1[java.lang.String],name,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\MacroRegion.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.MacroRegion,"create/2[java.lang.Long,java.lang.String]",instance,3
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\MacroRegion.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.MacroRegion,"create/2[java.lang.Long,java.lang.String]",name,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\MacroRegion.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.MacroRegion,"create/2[java.lang.Long,java.lang.String]",id,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Person.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Person,setName/1[java.lang.String],name,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Region.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Region,"create/4[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.MacroRegion,java.util.Set<br.edu.utfpr.cp.emater.midmipsystem.entity.base.City>]",result,5
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Region.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Region,"create/4[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.MacroRegion,java.util.Set<br.edu.utfpr.cp.emater.midmipsystem.entity.base.City>]",macroRegion,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Region.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Region,"create/4[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.MacroRegion,java.util.Set<br.edu.utfpr.cp.emater.midmipsystem.entity.base.City>]",cities,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Region.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Region,"create/4[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.MacroRegion,java.util.Set<br.edu.utfpr.cp.emater.midmipsystem.entity.base.City>]",name,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Region.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Region,"create/4[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.MacroRegion,java.util.Set<br.edu.utfpr.cp.emater.midmipsystem.entity.base.City>]",id,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Region.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Region,addCity/1[br.edu.utfpr.cp.emater.midmipsystem.entity.base.City],city,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Region.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Region,removeCity/1[br.edu.utfpr.cp.emater.midmipsystem.entity.base.City],city,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Region.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Region,setName/1[java.lang.String],name,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\State.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.State,State/1[java.lang.String],name,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\State.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.State,setName/1[java.lang.String],name,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Supervisor.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Supervisor,"create/4[java.lang.Long,java.lang.String,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Region]",instance,5
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Supervisor.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Supervisor,"create/4[java.lang.Long,java.lang.String,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Region]",name,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Supervisor.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Supervisor,"create/4[java.lang.Long,java.lang.String,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Region]",id,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Supervisor.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Supervisor,"create/4[java.lang.Long,java.lang.String,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Region]",region,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\base\Supervisor.java,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Supervisor,"create/4[java.lang.Long,java.lang.String,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.Region]",email,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\AsiaticRustTypesLeafInspection.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.AsiaticRustTypesLeafInspection,AsiaticRustTypesLeafInspection/1[java.lang.String],description,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\AsiaticRustTypesLeafInspection.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.AsiaticRustTypesLeafInspection,setDescription/1[java.lang.String],description,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\AsiaticRustTypesSporeCollector.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.AsiaticRustTypesSporeCollector,AsiaticRustTypesSporeCollector/1[java.lang.String],description,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\AsiaticRustTypesSporeCollector.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.AsiaticRustTypesSporeCollector,setDescription/1[java.lang.String],description,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\BladeReadingResponsibleEntity.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.BladeReadingResponsibleEntity,"create/3[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City]",instance,4
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\BladeReadingResponsibleEntity.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.BladeReadingResponsibleEntity,"create/3[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City]",city,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\BladeReadingResponsibleEntity.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.BladeReadingResponsibleEntity,"create/3[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City]",name,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\BladeReadingResponsibleEntity.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.BladeReadingResponsibleEntity,"create/3[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.base.City]",id,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\BladeReadingResponsiblePerson.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.BladeReadingResponsiblePerson,"create/3[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.BladeReadingResponsibleEntity]",instance,4
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\BladeReadingResponsiblePerson.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.BladeReadingResponsiblePerson,"create/3[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.BladeReadingResponsibleEntity]",name,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\BladeReadingResponsiblePerson.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.BladeReadingResponsiblePerson,"create/3[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.BladeReadingResponsibleEntity]",id,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\BladeReadingResponsiblePerson.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.BladeReadingResponsiblePerson,"create/3[java.lang.Long,java.lang.String,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.BladeReadingResponsibleEntity]",entity,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\MIDRustSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.MIDRustSample,"create/3[java.lang.Long,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey,java.util.Date]",instance,4
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\MIDRustSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.MIDRustSample,"create/3[java.lang.Long,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey,java.util.Date]",sampleDate,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\MIDRustSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.MIDRustSample,"create/3[java.lang.Long,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey,java.util.Date]",survey,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mid\MIDRustSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mid.MIDRustSample,"create/3[java.lang.Long,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey,java.util.Date]",id,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\GrowthPhase.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.GrowthPhase,setDescription/1[java.lang.String],description,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\GrowthPhase.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.GrowthPhase,GrowthPhase/1[java.lang.String],description,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"addPestDiseaseOccurrence/2[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestDisease,double]",pestDisease,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"addPestDiseaseOccurrence/2[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestDisease,double]",value,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getOccurrenceByPest/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest],currentOccurrence,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getOccurrenceByPest/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest],aPest,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getDAEAndPestOccurrenceByPest/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest],occurrenceByPest,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getDAEAndPestOccurrenceByPest/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest],aPest,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"addPestNaturalPredatorOccurrence/2[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator,double]",pestNaturalPredator,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"addPestNaturalPredatorOccurrence/2[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator,double]",value,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getOccurrenceValueByPest/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest],aPest,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getOccurrenceValueByPest/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest],occurrence,3
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getOccurrenceValueByPredator/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator],aPredator,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getOccurrenceValueByPredator/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator],occurrence,3
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"create/6[java.lang.Long,java.util.Date,int,int,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.GrowthPhase,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey]",daysAfterEmergence,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"create/6[java.lang.Long,java.util.Date,int,int,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.GrowthPhase,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey]",instance,6
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"create/6[java.lang.Long,java.util.Date,int,int,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.GrowthPhase,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey]",growthPhase,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"create/6[java.lang.Long,java.util.Date,int,int,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.GrowthPhase,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey]",sampleDate,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"create/6[java.lang.Long,java.util.Date,int,int,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.GrowthPhase,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey]",survey,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"create/6[java.lang.Long,java.util.Date,int,int,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.GrowthPhase,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey]",id,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"create/6[java.lang.Long,java.util.Date,int,int,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.GrowthPhase,br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey]",defoliation,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getOccurrenceByPredator/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator],aPredator,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getOccurrenceByPredator/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator],currentOccurrence,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getDAEAndPredatorOccurrenceByPredator/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator],aPredator,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getDAEAndPredatorOccurrenceByPredator/1[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator],occurrenceByPredator,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getDAE/0,result,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,getDAE/0,diffInMillies,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"addPestOccurrence/2[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,double]",pest,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\entity\mip\MIPSample.java,br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample,"addPestOccurrence/2[br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,double]",value,2
